source,target,type,weight
ITA-2.1.2.11,ITA-2.1.3.3,SAME_CHAPTER,0.5
ITA-2.1.2.12,ITA-2.1.2.13,SAME_CHAPTER,0.5
ITA-2.1.2.12,ITA-2.1.3.1,SAME_CHAPTER,0.5
ITA-2.1.2.12,ITA-2.1.3.2,SAME_CHAPTER,0.5
ITA-2.1.2.12,ITA-2.1.3.3,SAME_CHAPTER,0.5
ITA-2.1.2.12,ITA-2.1.3.4,SAME_CHAPTER,0.5
ITA-2.1.2.13,ITA-2.1.3.1,SAME_CHAPTER,0.5
ITA-2.1.2.13,ITA-2.1.3.2,SAME_CHAPTER,0.5
ITA-2.1.2.13,ITA-2.1.3.3,SAME_CHAPTER,0.5
ITA-2.1.2.13,ITA-2.1.3.4,SAME_CHAPTER,0.5
ITA-2.1.2.13,ITA-2.1.3.5,SAME_CHAPTER,0.5
ITA-2.1.3.1,ITA-2.1.3.2,SAME_CHAPTER,0.5
ITA-2.1.3.1,ITA-2.1.3.3,SAME_CHAPTER,0.5
ITA-2.1.3.1,ITA-2.1.3.4,SAME_CHAPTER,0.5
ITA-2.1.3.1,ITA-2.1.3.5,SAME_CHAPTER,0.5
ITA-2.1.3.1,ITA-2.1.3.6,SAME_CHAPTER,0.5
ITA-2.1.3.2,ITA-2.1.3.3,SAME_CHAPTER,0.5
ITA-2.1.3.2,ITA-2.1.3.4,SAME_CHAPTER,0.5
ITA-2.1.3.2,ITA-2.1.3.5,SAME_CHAPTER,0.5
ITA-2.1.3.2,ITA-2.1.3.6,SAME_CHAPTER,0.5
ITA-2.1.3.2,ITA-2.1.3.7,SAME_CHAPTER,0.5
ITA-2.1.3.3,ITA-2.1.3.4,SAME_CHAPTER,0.5
ITA-2.1.3.3,ITA-2.1.3.5,SAME_CHAPTER,0.5
ITA-2.1.3.3,ITA-2.1.3.6,SAME_CHAPTER,0.5
ITA-2.1.3.3,ITA-2.1.3.7,SAME_CHAPTER,0.5
ITA-2.1.3.3,ITA-2.1.3.8,SAME_CHAPTER,0.5
ITA-2.1.3.4,ITA-2.1.3.5,SAME_CHAPTER,0.5
ITA-2.1.3.4,ITA-2.1.3.6,SAME_CHAPTER,0.5
ITA-2.1.3.4,ITA-2.1.3.7,SAME_CHAPTER,0.5
ITA-2.1.3.4,ITA-2.1.3.8,SAME_CHAPTER,0.5
ITA-2.1.3.4,ITA-2.1.3.9,SAME_CHAPTER,0.5
ITA-2.1.3.5,ITA-2.1.3.6,SAME_CHAPTER,0.5
ITA-2.1.3.5,ITA-2.1.3.7,SAME_CHAPTER,0.5
ITA-2.1.3.5,ITA-2.1.3.8,SAME_CHAPTER,0.5
ITA-2.1.3.5,ITA-2.1.3.9,SAME_CHAPTER,0.5
ITA-2.1.3.5,ITA-2.2.1,SAME_CHAPTER,0.5
ITA-2.1.3.6,ITA-2.1.3.7,SAME_CHAPTER,0.5
ITA-2.1.3.6,ITA-2.1.3.8,SAME_CHAPTER,0.5
ITA-2.1.3.6,ITA-2.1.3.9,SAME_CHAPTER,0.5
ITA-2.1.3.6,ITA-2.2.1,SAME_CHAPTER,0.5
ITA-2.1.3.6,ITA-2.2.2,SAME_CHAPTER,0.5
ITA-2.1.3.7,ITA-2.1.3.8,SAME_CHAPTER,0.5
ITA-2.1.3.7,ITA-2.1.3.9,SAME_CHAPTER,0.5
ITA-2.1.3.7,ITA-2.2.1,SAME_CHAPTER,0.5
ITA-2.1.3.7,ITA-2.2.2,SAME_CHAPTER,0.5
ITA-2.1.3.7,ITA-2.2.3,SAME_CHAPTER,0.5
ITA-2.1.3.8,ITA-2.1.3.9,SAME_CHAPTER,0.5
ITA-2.1.3.8,ITA-2.2.1,SAME_CHAPTER,0.5
ITA-2.1.3.8,ITA-2.2.2,SAME_CHAPTER,0.5
ITA-2.1.3.8,ITA-2.2.3,SAME_CHAPTER,0.5
ITA-2.1.3.8,ITA-2.2.4,SAME_CHAPTER,0.5
ITA-2.1.3.9,ITA-2.2.1,SAME_CHAPTER,0.5
ITA-2.1.3.9,ITA-2.2.2,SAME_CHAPTER,0.5
ITA-2.1.3.9,ITA-2.2.3,SAME_CHAPTER,0.5
ITA-2.1.3.9,ITA-2.2.4,SAME_CHAPTER,0.5
ITA-2.1.3.9,ITA-2.2.5,SAME_CHAPTER,0.5
ITA-2.2.1,ITA-2.2.2,SAME_CHAPTER,0.5
ITA-2.2.1,ITA-2.2.3,SAME_CHAPTER,0.5
ITA-2.2.1,ITA-2.2.4,SAME_CHAPTER,0.5
ITA-2.2.1,ITA-2.2.5,SAME_CHAPTER,0.5
ITA-2.2.1,ITA-2.2.6,SAME_CHAPTER,0.5
ITA-2.2.2,ITA-2.2.3,SAME_CHAPTER,0.5
ITA-2.2.2,ITA-2.2.4,SAME_CHAPTER,0.5
ITA-2.2.2,ITA-2.2.5,SAME_CHAPTER,0.5
ITA-2.2.2,ITA-2.2.6,SAME_CHAPTER,0.5
ITA-2.2.2,ITA-2.2.7,SAME_CHAPTER,0.5
ITA-2.2.3,ITA-2.2.4,SAME_CHAPTER,0.5
ITA-2.2.3,ITA-2.2.5,SAME_CHAPTER,0.5
ITA-2.2.3,ITA-2.2.6,SAME_CHAPTER,0.5
ITA-2.2.3,ITA-2.2.7,SAME_CHAPTER,0.5
ITA-2.2.3,ITA-2.2.8,SAME_CHAPTER,0.5
ITA-2.2.4,ITA-2.2.5,SAME_CHAPTER,0.5
ITA-2.2.4,ITA-2.2.6,SAME_CHAPTER,0.5
ITA-2.2.4,ITA-2.2.7,SAME_CHAPTER,0.5
ITA-2.2.4,ITA-2.2.8,SAME_CHAPTER,0.5
ITA-2.2.4,ITA-2.2.9,SAME_CHAPTER,0.5
ITA-2.2.5,ITA-2.2.6,SAME_CHAPTER,0.5
ITA-2.2.5,ITA-2.2.7,SAME_CHAPTER,0.5
ITA-2.2.5,ITA-2.2.8,SAME_CHAPTER,0.5
ITA-2.2.5,ITA-2.2.9,SAME_CHAPTER,0.5
ITA-2.2.5,ITA-2.2.10,SAME_CHAPTER,0.5
ITA-2.2.6,ITA-2.2.7,SAME_CHAPTER,0.5
ITA-2.2.6,ITA-2.2.8,SAME_CHAPTER,0.5
ITA-2.2.6,ITA-2.2.9,SAME_CHAPTER,0.5
ITA-2.2.6,ITA-2.2.10,SAME_CHAPTER,0.5
ITA-2.2.6,ITA-2.2.11,SAME_CHAPTER,0.5
ITA-2.2.7,ITA-2.2.8,SAME_CHAPTER,0.5
ITA-2.2.7,ITA-2.2.9,SAME_CHAPTER,0.5
ITA-2.2.7,ITA-2.2.10,SAME_CHAPTER,0.5
ITA-2.2.7,ITA-2.2.11,SAME_CHAPTER,0.5
ITA-2.2.7,ITA-2.2.12,SAME_CHAPTER,0.5
ITA-2.2.8,ITA-2.2.9,SAME_CHAPTER,0.5
ITA-2.2.8,ITA-2.2.10,SAME_CHAPTER,0.5
ITA-2.2.8,ITA-2.2.11,SAME_CHAPTER,0.5
ITA-2.2.8,ITA-2.2.12,SAME_CHAPTER,0.5
ITA-2.2.8,ITA-2.2.13,SAME_CHAPTER,0.5
ITA-2.2.9,ITA-2.2.10,SAME_CHAPTER,0.5
ITA-2.2.9,ITA-2.2.11,SAME_CHAPTER,0.5
ITA-2.2.9,ITA-2.2.12,SAME_CHAPTER,0.5
ITA-2.2.9,ITA-2.2.13,SAME_CHAPTER,0.5
ITA-2.2.9,ITA-2.2.14,SAME_CHAPTER,0.5
ITA-2.2.10,ITA-2.2.11,SAME_CHAPTER,0.5
ITA-2.2.10,ITA-2.2.12,SAME_CHAPTER,0.5
ITA-2.2.10,ITA-2.2.13,SAME_CHAPTER,0.5
ITA-2.2.10,ITA-2.2.14,SAME_CHAPTER,0.5
ITA-2.2.10,ITA-2.2.15,SAME_CHAPTER,0.5
ITA-2.2.11,ITA-2.2.12,SAME_CHAPTER,0.5
ITA-2.2.11,ITA-2.2.13,SAME_CHAPTER,0.5
ITA-2.2.11,ITA-2.2.14,SAME_CHAPTER,0.5
ITA-2.2.11,ITA-2.2.15,SAME_CHAPTER,0.5
ITA-2.2.11,ITA-2.2.16,SAME_CHAPTER,0.5
ITA-2.2.12,ITA-2.2.13,SAME_CHAPTER,0.5
ITA-2.2.12,ITA-2.2.14,SAME_CHAPTER,0.5
ITA-2.2.12,ITA-2.2.15,SAME_CHAPTER,0.5
ITA-2.2.12,ITA-2.2.16,SAME_CHAPTER,0.5
ITA-2.2.12,ITA-2.2.17,SAME_CHAPTER,0.5
ITA-3.1.1,ITA-3.1.2,SAME_CHAPTER,0.5
ITA-3.1.1,ITA-3.1.3,SAME_CHAPTER,0.5
ITA-3.1.1,ITA-3.1.4,SAME_CHAPTER,0.5
ITA-3.1.1,ITA-3.1.5,SAME_CHAPTER,0.5
ITA-3.1.1,ITA-3.1.6,SAME_CHAPTER,0.5
ITA-3.1.2,ITA-3.1.3,SAME_CHAPTER,0.5
ITA-3.1.2,ITA-3.1.4,SAME_CHAPTER,0.5
ITA-3.1.2,ITA-3.1.5,SAME_CHAPTER,0.5
ITA-3.1.2,ITA-3.1.6,SAME_CHAPTER,0.5
ITA-3.1.2,ITA-3.1.7,SAME_CHAPTER,0.5
ITA-3.1.3,ITA-3.1.4,SAME_CHAPTER,0.5
ITA-3.1.3,ITA-3.1.5,SAME_CHAPTER,0.5
ITA-3.1.3,ITA-3.1.6,SAME_CHAPTER,0.5
ITA-3.1.3,ITA-3.1.7,SAME_CHAPTER,0.5
ITA-3.1.3,ITA-3.1.8,SAME_CHAPTER,0.5
ITA-3.1.4,ITA-3.1.5,SAME_CHAPTER,0.5
ITA-3.1.4,ITA-3.1.6,SAME_CHAPTER,0.5
ITA-3.1.4,ITA-3.1.7,SAME_CHAPTER,0.5
ITA-3.1.4,ITA-3.1.8,SAME_CHAPTER,0.5
ITA-3.1.4,ITA-3.1.9,SAME_CHAPTER,0.5
ITA-3.1.5,ITA-3.1.6,SAME_CHAPTER,0.5
ITA-3.1.5,ITA-3.1.7,SAME_CHAPTER,0.5
ITA-3.1.5,ITA-3.1.8,SAME_CHAPTER,0.5
ITA-3.1.5,ITA-3.1.9,SAME_CHAPTER,0.5
ITA-3.1.5,ITA-3.1.10,SAME_CHAPTER,0.5
ITA-3.1.6,ITA-3.1.7,SAME_CHAPTER,0.5
ITA-3.1.6,ITA-3.1.8,SAME_CHAPTER,0.5
ITA-3.1.6,ITA-3.1.9,SAME_CHAPTER,0.5
ITA-3.1.6,ITA-3.1.10,SAME_CHAPTER,0.5
ITA-3.1.6,ITA-3.1.11,SAME_CHAPTER,0.5
ITA-3.1.7,ITA-3.1.8,SAME_CHAPTER,0.5
ITA-3.1.7,ITA-3.1.9,SAME_CHAPTER,0.5
ITA-3.1.7,ITA-3.1.10,SAME_CHAPTER,0.5
ITA-3.1.7,ITA-3.1.11,SAME_CHAPTER,0.5
ITA-3.1.7,ITA-3.1.12,SAME_CHAPTER,0.5
ITA-3.1.8,ITA-3.1.9,SAME_CHAPTER,0.5
ITA-3.1.8,ITA-3.1.10,SAME_CHAPTER,0.5
ITA-3.1.8,ITA-3.1.11,SAME_CHAPTER,0.5
ITA-3.1.8,ITA-3.1.12,SAME_CHAPTER,0.5
ITA-3.1.8,ITA-3.1.13,SAME_CHAPTER,0.5
ITA-3.1.9,ITA-3.1.10,SAME_CHAPTER,0.5
ITA-3.1.9,ITA-3.1.11,SAME_CHAPTER,0.5
ITA-3.1.9,ITA-3.1.12,SAME_CHAPTER,0.5
ITA-3.1.9,ITA-3.1.13,SAME_CHAPTER,0.5
ITA-3.1.9,ITA-3.1.14,SAME_CHAPTER,0.5
ITA-3.1.10,ITA-3.1.11,SAME_CHAPTER,0.5
ITA-3.1.10,ITA-3.1.12,SAME_CHAPTER,0.5
ITA-3.1.10,ITA-3.1.13,SAME_CHAPTER,0.5
ITA-3.1.10,ITA-3.1.14,SAME_CHAPTER,0.5
ITA-3.1.10,ITA-3.1.15,SAME_CHAPTER,0.5
ITA-3.1.11,ITA-3.1.12,SAME_CHAPTER,0.5
ITA-3.1.11,ITA-3.1.13,SAME_CHAPTER,0.5
ITA-3.1.11,ITA-3.1.14,SAME_CHAPTER,0.5
ITA-3.1.11,ITA-3.1.15,SAME_CHAPTER,0.5
ITA-3.1.11,ITA-3.1.16,SAME_CHAPTER,0.5
ITA-3.1.12,ITA-3.1.13,SAME_CHAPTER,0.5
ITA-3.1.12,ITA-3.1.14,SAME_CHAPTER,0.5
ITA-3.1.12,ITA-3.1.15,SAME_CHAPTER,0.5
ITA-3.1.12,ITA-3.1.16,SAME_CHAPTER,0.5
ITA-3.1.12,ITA-3.1.17,SAME_CHAPTER,0.5
ITA-3.1.13,ITA-3.1.14,SAME_CHAPTER,0.5
ITA-3.1.13,ITA-3.1.15,SAME_CHAPTER,0.5
ITA-3.1.13,ITA-3.1.16,SAME_CHAPTER,0.5
ITA-3.1.13,ITA-3.1.17,SAME_CHAPTER,0.5
ITA-3.1.13,ITA-3.1.18,SAME_CHAPTER,0.5
ITA-3.1.14,ITA-3.1.15,SAME_CHAPTER,0.5
ITA-3.1.14,ITA-3.1.16,SAME_CHAPTER,0.5
ITA-3.1.14,ITA-3.1.17,SAME_CHAPTER,0.5
ITA-3.1.14,ITA-3.1.18,SAME_CHAPTER,0.5
ITA-3.1.14,ITA-3.1.19,SAME_CHAPTER,0.5
ITA-3.1.15,ITA-3.1.16,SAME_CHAPTER,0.5
ITA-3.1.15,ITA-3.1.17,SAME_CHAPTER,0.5
ITA-3.1.15,ITA-3.1.18,SAME_CHAPTER,0.5
ITA-3.1.15,ITA-3.1.19,SAME_CHAPTER,0.5
ITA-3.1.15,ITA-3.1.20,SAME_CHAPTER,0.5
ITA-3.1.16,ITA-3.1.17,SAME_CHAPTER,0.5
ITA-3.1.16,ITA-3.1.18,SAME_CHAPTER,0.5
ITA-3.1.16,ITA-3.1.19,SAME_CHAPTER,0.5
ITA-3.1.16,ITA-3.1.20,SAME_CHAPTER,0.5
ITA-3.1.16,ITA-3.1.21,SAME_CHAPTER,0.5
ITA-3.1.17,ITA-3.1.18,SAME_CHAPTER,0.5
ITA-3.1.17,ITA-3.1.19,SAME_CHAPTER,0.5
ITA-3.1.17,ITA-3.1.20,SAME_CHAPTER,0.5
ITA-3.1.17,ITA-3.1.21,SAME_CHAPTER,0.5
ITA-3.1.17,ITA-3.1.22,SAME_CHAPTER,0.5
ITA-3.1.18,ITA-3.1.19,SAME_CHAPTER,0.5
ITA-3.1.18,ITA-3.1.20,SAME_CHAPTER,0.5
ITA-3.1.18,ITA-3.1.21,SAME_CHAPTER,0.5
ITA-3.1.18,ITA-3.1.22,SAME_CHAPTER,0.5
ITA-3.1.18,ITA-3.1.23,SAME_CHAPTER,0.5
ITA-3.1.19,ITA-3.1.20,SAME_CHAPTER,0.5
ITA-3.1.19,ITA-3.1.21,SAME_CHAPTER,0.5
ITA-3.1.19,ITA-3.1.22,SAME_CHAPTER,0.5
ITA-3.1.19,ITA-3.1.23,SAME_CHAPTER,0.5
ITA-3.1.19,ITA-3.2.1,SAME_CHAPTER,0.5
ITA-3.1.20,ITA-3.1.21,SAME_CHAPTER,0.5
ITA-3.1.20,ITA-3.1.22,SAME_CHAPTER,0.5
ITA-3.1.20,ITA-3.1.23,SAME_CHAPTER,0.5
ITA-3.1.20,ITA-3.2.1,SAME_CHAPTER,0.5
ITA-3.1.20,ITA-3.2.2,SAME_CHAPTER,0.5
ITA-3.1.21,ITA-3.1.22,SAME_CHAPTER,0.5
ITA-3.1.21,ITA-3.1.23,SAME_CHAPTER,0.5
ITA-3.1.21,ITA-3.2.1,SAME_CHAPTER,0.5
ITA-3.1.21,ITA-3.2.2,SAME_CHAPTER,0.5
ITA-3.1.21,ITA-3.2.3,SAME_CHAPTER,0.5
ITA-3.1.22,ITA-3.1.23,SAME_CHAPTER,0.5
ITA-3.1.22,ITA-3.2.1,SAME_CHAPTER,0.5
ITA-3.1.22,ITA-3.2.2,SAME_CHAPTER,0.5
ITA-3.1.22,ITA-3.2.3,SAME_CHAPTER,0.5
ITA-3.1.22,ITA-3.2.4,SAME_CHAPTER,0.5
ITA-3.1.23,ITA-3.2.1,SAME_CHAPTER,0.5
ITA-3.1.23,ITA-3.2.2,SAME_CHAPTER,0.5
ITA-3.1.23,ITA-3.2.3,SAME_CHAPTER,0.5
ITA-3.1.23,ITA-3.2.4,SAME_CHAPTER,0.5
ITA-3.1.23,ITA-3.2.5,SAME_CHAPTER,0.5
ITA-3.2.1,ITA-3.2.2,SAME_CHAPTER,0.5
ITA-3.2.1,ITA-3.2.3,SAME_CHAPTER,0.5
ITA-3.2.1,ITA-3.2.4,SAME_CHAPTER,0.5
ITA-3.2.1,ITA-3.2.5,SAME_CHAPTER,0.5
ITA-3.2.1,ITA-3.2.6,SAME_CHAPTER,0.5
ITA-3.2.2,ITA-3.2.3,SAME_CHAPTER,0.5
ITA-3.2.2,ITA-3.2.4,SAME_CHAPTER,0.5
ITA-3.2.2,ITA-3.2.5,SAME_CHAPTER,0.5
ITA-3.2.2,ITA-3.2.6,SAME_CHAPTER,0.5
ITA-3.2.2,ITA-3.2.1.1,SAME_CHAPTER,0.5
ITA-3.2.3,ITA-3.2.4,SAME_CHAPTER,0.5
ITA-3.2.3,ITA-3.2.5,SAME_CHAPTER,0.5
ITA-3.2.3,ITA-3.2.6,SAME_CHAPTER,0.5
ITA-3.2.3,ITA-3.2.1.1,SAME_CHAPTER,0.5
ITA-3.2.3,ITA-3.2.1.2,SAME_CHAPTER,0.5
ITA-3.2.4,ITA-3.2.5,SAME_CHAPTER,0.5
ITA-3.2.4,ITA-3.2.6,SAME_CHAPTER,0.5
ITA-3.2.4,ITA-3.2.1.1,SAME_CHAPTER,0.5
ITA-3.2.4,ITA-3.2.1.2,SAME_CHAPTER,0.5
ITA-3.2.4,ITA-3.2.1.3,SAME_CHAPTER,0.5
ITA-3.2.5,ITA-3.2.6,SAME_CHAPTER,0.5
ITA-3.2.5,ITA-3.2.1.1,SAME_CHAPTER,0.5
ITA-3.2.5,ITA-3.2.1.2,SAME_CHAPTER,0.5
ITA-3.2.5,ITA-3.2.1.3,SAME_CHAPTER,0.5
ITA-3.2.5,ITA-3.2.1.4,SAME_CHAPTER,0.5
ITA-3.2.6,ITA-3.2.1.1,SAME_CHAPTER,0.5
ITA-3.2.6,ITA-3.2.1.2,SAME_CHAPTER,0.5
ITA-3.2.6,ITA-3.2.1.3,SAME_CHAPTER,0.5
ITA-3.2.6,ITA-3.2.1.4,SAME_CHAPTER,0.5
ITA-3.2.6,ITA-3.2.1.5,SAME_CHAPTER,0.5
ITA-3.2.1.1,ITA-3.2.1.2,SAME_CHAPTER,0.5
ITA-3.2.1.1,ITA-3.2.1.3,SAME_CHAPTER,0.5
ITA-3.2.1.1,ITA-3.2.1.4,SAME_CHAPTER,0.5
ITA-3.2.1.1,ITA-3.2.1.5,SAME_CHAPTER,0.5
ITA-3.2.1.1,ITA-3.2.1.6,SAME_CHAPTER,0.5
ITA-3.2.1.2,ITA-3.2.1.3,SAME_CHAPTER,0.5
ITA-3.2.1.2,ITA-3.2.1.4,SAME_CHAPTER,0.5
ITA-3.2.1.2,ITA-3.2.1.5,SAME_CHAPTER,0.5
ITA-3.2.1.2,ITA-3.2.1.6,SAME_CHAPTER,0.5
ITA-3.2.1.2,ITA-3.2.1.7,SAME_CHAPTER,0.5
ITA-3.2.1.3,ITA-3.2.1.4,SAME_CHAPTER,0.5
ITA-3.2.1.3,ITA-3.2.1.5,SAME_CHAPTER,0.5
ITA-3.2.1.3,ITA-3.2.1.6,SAME_CHAPTER,0.5
ITA-3.2.1.3,ITA-3.2.1.7,SAME_CHAPTER,0.5
ITA-3.2.1.3,ITA-3.2.1.8,SAME_CHAPTER,0.5
ITA-3.2.1.4,ITA-3.2.1.5,SAME_CHAPTER,0.5
ITA-3.2.1.4,ITA-3.2.1.6,SAME_CHAPTER,0.5
ITA-3.2.1.4,ITA-3.2.1.7,SAME_CHAPTER,0.5
ITA-3.2.1.4,ITA-3.2.1.8,SAME_CHAPTER,0.5
ITA-3.2.1.4,ITA-3.2.1.9,SAME_CHAPTER,0.5
ITA-3.2.1.5,ITA-3.2.1.6,SAME_CHAPTER,0.5
ITA-3.2.1.5,ITA-3.2.1.7,SAME_CHAPTER,0.5
ITA-3.2.1.5,ITA-3.2.1.8,SAME_CHAPTER,0.5
ITA-3.2.1.5,ITA-3.2.1.9,SAME_CHAPTER,0.5
ITA-3.2.1.5,ITA-3.2.1.10,SAME_CHAPTER,0.5
ITA-3.2.1.6,ITA-3.2.1.7,SAME_CHAPTER,0.5
ITA-3.2.1.6,ITA-3.2.1.8,SAME_CHAPTER,0.5
ITA-3.2.1.6,ITA-3.2.1.9,SAME_CHAPTER,0.5
ITA-3.2.1.6,ITA-3.2.1.10,SAME_CHAPTER,0.5
ITA-3.2.1.6,ITA-3.2.1.11,SAME_CHAPTER,0.5
ITA-3.2.1.7,ITA-3.2.1.8,SAME_CHAPTER,0.5
ITA-3.2.1.7,ITA-3.2.1.9,SAME_CHAPTER,0.5
ITA-3.2.1.7,ITA-3.2.1.10,SAME_CHAPTER,0.5
ITA-3.2.1.7,ITA-3.2.1.11,SAME_CHAPTER,0.5
ITA-3.2.1.7,ITA-3.2.1.12,SAME_CHAPTER,0.5
ITA-3.2.1.8,ITA-3.2.1.9,SAME_CHAPTER,0.5
ITA-3.2.1.8,ITA-3.2.1.10,SAME_CHAPTER,0.5
ITA-3.2.1.8,ITA-3.2.1.11,SAME_CHAPTER,0.5
ITA-3.2.1.8,ITA-3.2.1.12,SAME_CHAPTER,0.5
ITA-3.2.1.8,ITA-3.2.1.13,SAME_CHAPTER,0.5
ITA-3.2.1.9,ITA-3.2.1.10,SAME_CHAPTER,0.5
ITA-3.2.1.9,ITA-3.2.1.11,SAME_CHAPTER,0.5
ITA-3.2.1.9,ITA-3.2.1.12,SAME_CHAPTER,0.5
ITA-3.2.1.9,ITA-3.2.1.13,SAME_CHAPTER,0.5
ITA-3.2.1.9,ITA-3.2.1.14,SAME_CHAPTER,0.5
ITA-3.2.1.10,ITA-3.2.1.11,SAME_CHAPTER,0.5
ITA-3.2.1.10,ITA-3.2.1.12,SAME_CHAPTER,0.5
ITA-3.2.1.10,ITA-3.2.1.13,SAME_CHAPTER,0.5
ITA-3.2.1.10,ITA-3.2.1.14,SAME_CHAPTER,0.5
ITA-3.2.1.10,ITA-3.2.1.15,SAME_CHAPTER,0.5
ITA-3.2.1.11,ITA-3.2.1.12,SAME_CHAPTER,0.5
ITA-3.2.1.11,ITA-3.2.1.13,SAME_CHAPTER,0.5
ITA-3.2.1.11,ITA-3.2.1.14,SAME_CHAPTER,0.5
ITA-3.2.1.11,ITA-3.2.1.15,SAME_CHAPTER,0.5
ITA-3.2.1.11,ITA-3.2.1.16,SAME_CHAPTER,0.5
ITA-3.2.1.12,ITA-3.2.1.13,SAME_CHAPTER,0.5
ITA-3.2.1.12,ITA-3.2.1.14,SAME_CHAPTER,0.5
ITA-3.2.1.12,ITA-3.2.1.15,SAME_CHAPTER,0.5
ITA-3.2.1.12,ITA-3.2.1.16,SAME_CHAPTER,0.5
ITA-3.2.1.12,ITA-3.2.1.17,SAME_CHAPTER,0.5
ITA-3.2.1.13,ITA-3.2.1.14,SAME_CHAPTER,0.5
ITA-3.2.1.13,ITA-3.2.1.15,SAME_CHAPTER,0.5
ITA-3.2.1.13,ITA-3.2.1.16,SAME_CHAPTER,0.5
ITA-3.2.1.13,ITA-3.2.1.17,SAME_CHAPTER,0.5
ITA-3.2.1.13,ITA-3.2.1.18,SAME_CHAPTER,0.5
ITA-3.2.1.14,ITA-3.2.1.15,SAME_CHAPTER,0.5
ITA-3.2.1.14,ITA-3.2.1.16,SAME_CHAPTER,0.5
ITA-3.2.1.14,ITA-3.2.1.17,SAME_CHAPTER,0.5
ITA-3.2.1.14,ITA-3.2.1.18,SAME_CHAPTER,0.5
ITA-3.2.1.14,ITA-3.2.1.19,SAME_CHAPTER,0.5
ITA-3.2.1.15,ITA-3.2.1.16,SAME_CHAPTER,0.5
ITA-3.2.1.15,ITA-3.2.1.17,SAME_CHAPTER,0.5
ITA-3.2.1.15,ITA-3.2.1.18,SAME_CHAPTER,0.5
ITA-3.2.1.15,ITA-3.2.1.19,SAME_CHAPTER,0.5
ITA-3.2.1.15,ITA-3.2.1.20,SAME_CHAPTER,0.5
ITA-3.2.1.16,ITA-3.2.1.17,SAME_CHAPTER,0.5
ITA-3.2.1.16,ITA-3.2.1.18,SAME_CHAPTER,0.5
ITA-3.2.1.16,ITA-3.2.1.19,SAME_CHAPTER,0.5
ITA-3.2.1.16,ITA-3.2.1.20,SAME_CHAPTER,0.5
ITA-3.2.1.16,ITA-3.2.1.21,SAME_CHAPTER,0.5
ITA-3.2.1.17,ITA-3.2.1.18,SAME_CHAPTER,0.5
ITA-3.2.1.17,ITA-3.2.1.19,SAME_CHAPTER,0.5
ITA-3.2.1.17,ITA-3.2.1.20,SAME_CHAPTER,0.5
ITA-3.2.1.17,ITA-3.2.1.21,SAME_CHAPTER,0.5
ITA-3.2.1.17,ITA-3.2.1.22,SAME_CHAPTER,0.5
ITA-3.2.1.18,ITA-3.2.1.19,SAME_CHAPTER,0.5
ITA-3.2.1.18,ITA-3.2.1.20,SAME_CHAPTER,0.5
ITA-3.2.1.18,ITA-3.2.1.21,SAME_CHAPTER,0.5
ITA-3.2.1.18,ITA-3.2.1.22,SAME_CHAPTER,0.5
ITA-3.2.1.18,ITA-3.2.1.23,SAME_CHAPTER,0.5
ITA-3.2.1.19,ITA-3.2.1.20,SAME_CHAPTER,0.5
ITA-3.2.1.19,ITA-3.2.1.21,SAME_CHAPTER,0.5
ITA-3.2.1.19,ITA-3.2.1.22,SAME_CHAPTER,0.5
ITA-3.2.1.19,ITA-3.2.1.23,SAME_CHAPTER,0.5
ITA-3.2.1.19,ITA-3.2.1.24,SAME_CHAPTER,0.5
ITA-3.2.1.20,ITA-3.2.1.21,SAME_CHAPTER,0.5
ITA-3.2.1.20,ITA-3.2.1.22,SAME_CHAPTER,0.5
ITA-3.2.1.20,ITA-3.2.1.23,SAME_CHAPTER,0.5
ITA-3.2.1.20,ITA-3.2.1.24,SAME_CHAPTER,0.5
ITA-3.2.1.20,ITA-3.2.1.25,SAME_CHAPTER,0.5
ITA-3.2.1.21,ITA-3.2.1.22,SAME_CHAPTER,0.5
ITA-3.2.1.21,ITA-3.2.1.23,SAME_CHAPTER,0.5
ITA-3.2.1.21,ITA-3.2.1.24,SAME_CHAPTER,0.5
ITA-3.2.1.21,ITA-3.2.1.25,SAME_CHAPTER,0.5
ITA-3.2.1.21,ITA-3.2.1.26,SAME_CHAPTER,0.5
ITA-4.1.1,ITA-4.2.1,SAME_CHAPTER,0.5
ITA-4.1.1,ITA-4.2.2,SAME_CHAPTER,0.5
ITA-4.1.1,ITA-4.2.3,SAME_CHAPTER,0.5
ITA-4.1.1,ITA-4.2.4,SAME_CHAPTER,0.5
ITA-4.1.1,ITA-4.2.5,SAME_CHAPTER,0.5
ITA-4.2.1,ITA-4.2.2,SAME_CHAPTER,0.5
ITA-4.2.1,ITA-4.2.3,SAME_CHAPTER,0.5
ITA-4.2.1,ITA-4.2.4,SAME_CHAPTER,0.5
ITA-4.2.1,ITA-4.2.5,SAME_CHAPTER,0.5
ITA-4.2.1,ITA-4.2.6,SAME_CHAPTER,0.5
ITA-4.2.2,ITA-4.2.3,SAME_CHAPTER,0.5
ITA-4.2.2,ITA-4.2.4,SAME_CHAPTER,0.5
ITA-4.2.2,ITA-4.2.5,SAME_CHAPTER,0.5
ITA-4.2.2,ITA-4.2.6,SAME_CHAPTER,0.5
ITA-4.2.2,ITA-4.2.7,SAME_CHAPTER,0.5
